0	0
50	7.971
100	7.9348
150	7.898
200	7.8609
250	7.8234
300	7.7856
350	7.7477
400	7.7095
450	7.6712
500	7.6329
550	7.5945
600	7.5561
650	7.5178
700	7.4796
750	7.4414
800	7.4035
850	7.3657
900	7.3281
950	7.2908
1000	7.2537
1050	7.2169
1100	7.1803
1150	7.1441
1200	7.1082
1250	7.0726
1300	7.0374
1350	7.0025
1400	6.968
1450	6.9338
1500	6.9
1550	6.8666
1600	6.8336
1650	6.801
1700	6.7687
1750	6.7369
1800	6.7054
1850	6.6744
1900	6.6437
1950	6.6134
2000	6.5835
2050	6.554
2100	6.5249
2150	6.4962
2200	6.4679
2250	6.4399
2300	6.4123
2350	6.3851
2400	6.3583
2450	6.3318
2500	6.3057
2550	6.2799
2600	6.2545
2650	6.2295
2700	6.2048
2750	6.1804
2800	6.1564
2850	6.1327
2900	6.1093
2950	6.0862
3000	6.0635
3050	6.0411
3100	6.019
3150	5.9972
3200	5.9756
3250	5.9544
3300	5.9335
3350	5.9128
3400	5.8925
3450	5.8724
3500	5.8526
3550	5.833
3600	5.8137
3650	5.7947
3700	5.7759
3750	5.7574
3800	5.7391
3850	5.7211
3900	5.7033
3950	5.6857
4000	5.6684
4050	5.6512
4100	5.6343
4150	5.6177
4200	5.6012
4250	5.5849
4300	5.5689
4350	5.553
4400	5.5374
4450	5.522
4500	5.5067
4550	5.4916
4600	5.4767
4650	5.4621
4700	5.4475
4750	5.4332
4800	5.419
4850	5.405
4900	5.3912
4950	5.3775
5000	5.364
5050	5.3507
5100	5.3375
5150	5.3245
5200	5.3116
5250	5.2989
5300	5.2863
5350	5.2739
5400	5.2616
5450	5.2494
5500	5.2374
5550	5.2255
5600	5.2138
5650	5.2021
5700	5.1906
5750	5.1793
5800	5.168
5850	5.1569
5900	5.1459
5950	5.135
6000	5.1243
6050	5.1136
6100	5.1031
6150	5.0926
6200	5.0823
6250	5.0721
6300	5.062
6350	5.052
6400	5.0421
6450	5.0323
6500	5.0226
6550	5.013
6600	5.0035
6650	4.994
