0	-21.582
50	-21.582
100	-21.582
150	-21.582
200	-21.582
250	-21.582
300	-21.582
350	-21.582
400	-21.582
450	-21.582
500	-21.582
550	-21.582
600	-21.582
650	-21.582
700	-21.582
750	-21.582
800	-21.582
850	-21.582
900	-21.582
950	-21.582
1000	-21.582
1050	-21.582
1100	-21.582
1150	-21.582
1200	-21.582
1250	-21.582
1300	-21.582
1350	-21.582
1400	-21.582
1450	-21.582
1500	-21.582
1550	-21.582
1600	-21.582
1650	-21.582
1700	-21.582
1750	-21.582
1800	-21.582
1850	-21.582
1900	-21.582
1950	-21.582
2000	-21.582
2050	-21.582
2100	-21.582
2150	-21.582
2200	-21.582
2250	-21.582
2300	-21.582
2350	-21.582
2400	-21.582
2450	-21.582
2500	-21.582
2550	-21.582
2600	-21.582
2650	-21.582
2700	-21.582
2750	-21.582
2800	-21.582
2850	-21.582
2900	-21.582
2950	-21.582
3000	-21.582
3050	-21.582
3100	-21.582
3150	-21.582
3200	-21.582
3250	-21.582
3300	-21.582
3350	-21.582
3400	-21.582
3450	-21.582
3500	-21.582
3550	-21.582
3600	-21.582
3650	-21.582
3700	-21.582
3750	-21.582
3800	-21.582
3850	-21.582
3900	-21.582
3950	-21.582
4000	-21.582
